date,year,quarter,month,region,segment,channel,product_category,product_name,sku,units_sold,unit_price,discount_pct,gross_revenue,cogs,tax_pct,tax_amount,returned_units,net_revenue
2023-01-17,2023,1,1,South,Consumer,Online,Hardware,Zeta Box,H-3947,1,27003.97,0.15,22953.37,8810.87,0.12,2754.4,0,25707.78
2023-01-17,2023,1,1,North,SMB,Retail,Hardware,Delta Hub,H-5961,2,31346.52,0.0,62693.04,30069.25,0.18,11284.75,0,73977.78
2023-01-17,2023,1,1,South,Enterprise,Partner,Software Subscription,Alpha SaaS,SS-6890,1,9016.34,0.0,9016.34,5478.16,0.12,1081.96,0,10098.3
2023-01-17,2023,1,1,East,SMB,Retail,Hardware,Epsilon Sensor,H-8052,1,8944.26,0.1,8049.84,4284.18,0.05,402.49,0,8452.33
2023-01-17,2023,1,1,South,SMB,Online,Hardware,Epsilon Sensor,H-1402,2,16817.29,0.15,28589.39,10196.98,0.12,3430.73,0,32020.12
2023-01-18,2023,1,1,West,Consumer,Online,Software Subscription,Gamma Suite,SS-8412,2,5189.09,0.0,10378.19,5803.36,0.05,518.91,0,10897.1
2023-01-18,2023,1,1,East,Consumer,Online,Software Subscription,Beta Cloud,SS-8570,1,4318.56,0.05,4102.63,1879.96,0.05,205.13,0,4307.76
2023-01-18,2023,1,1,South,Consumer,Online,Software Subscription,Gamma Suite,SS-2025,1,7773.48,0.0,7773.48,3754.75,0.12,932.82,0,8706.3
2023-01-18,2023,1,1,South,Enterprise,Online,Software Subscription,Beta Cloud,SS-2871,1,5479.25,0.15,4657.36,2888.71,0.0,0.0,0,4657.36
2023-01-18,2023,1,1,South,Consumer,Online,Software Subscription,Alpha SaaS,SS-9369,1,5884.63,0.05,5590.4,3098.2,0.05,279.52,0,5869.92
2023-01-18,2023,1,1,South,Consumer,Online,Hardware,Delta Hub,H-6882,1,24384.36,0.1,21945.92,11020.7,0.18,3950.27,0,25896.19
2023-01-18,2023,1,1,South,SMB,Online,Software Subscription,Gamma Suite,SS-1505,7,9958.81,0.0,69711.66,25603.95,0.18,12548.1,0,82259.76
2023-01-18,2023,1,1,East,Consumer,Online,Hardware,Epsilon Sensor,H-9898,1,19674.47,0.15,16723.3,7969.43,0.05,836.17,0,17559.47
2023-01-18,2023,1,1,North,SMB,Retail,Software Subscription,Alpha SaaS,SS-8368,4,4628.15,0.0,18512.61,11297.37,0.05,925.63,0,19438.24
2023-01-18,2023,1,1,East,SMB,Partner,Hardware,Epsilon Sensor,H-3719,1,36393.97,0.1,32754.58,14422.7,0.12,3930.55,0,36685.12
2023-01-18,2023,1,1,North,Enterprise,Online,Hardware,Zeta Box,H-2560,3,35003.77,0.0,105011.3,67923.31,0.05,5250.56,0,110261.86
2023-01-18,2023,1,1,North,Consumer,Online,Software Subscription,Gamma Suite,SS-7434,1,6894.59,0.05,6549.86,2162.81,0.0,0.0,0,6549.86
2023-01-19,2023,1,1,East,SMB,Partner,Hardware,Epsilon Sensor,H-6362,1,39756.31,0.05,37768.49,20921.34,0.12,4532.22,0,42300.71
2023-01-19,2023,1,1,West,Consumer,Partner,Professional Services,Integration,PS-5399,2,36460.15,0.05,69274.28,42625.95,0.0,0.0,0,69274.28
2023-01-19,2023,1,1,East,SMB,Online,Training,Bootcamp,T-8230,1,14941.87,0.0,14941.87,9754.94,0.12,1793.02,0,16734.89
2023-01-19,2023,1,1,West,Consumer,Retail,Software Subscription,Beta Cloud,SS-3711,1,2517.87,0.05,2391.98,1344.76,0.0,0.0,1,0.0
2023-01-19,2023,1,1,South,Consumer,Online,Hardware,Delta Hub,H-1132,2,37684.36,0.0,75368.72,37012.08,0.05,3768.44,0,79137.16
2023-01-19,2023,1,1,East,Consumer,Online,Professional Services,Onboarding,PS-7270,1,14923.6,0.0,14923.6,4885.46,0.0,0.0,0,14923.6
2023-01-19,2023,1,1,North,Consumer,Online,Professional Services,Integration,PS-8248,5,13224.19,0.1,59508.84,35229.45,0.12,7141.06,0,66649.9
2023-01-19,2023,1,1,South,Consumer,Online,Software Subscription,Gamma Suite,SS-5668,6,9789.7,0.0,58738.18,22448.46,0.05,2936.91,0,61675.09
2023-01-19,2023,1,1,South,Consumer,Partner,Training,Webinar Pack,T-7322,4,8631.87,0.0,34527.47,23988.06,0.12,4143.3,0,38670.77
2023-01-19,2023,1,1,West,SMB,Online,Hardware,Epsilon Sensor,H-2195,1,7701.3,0.0,7701.3,5232.82,0.18,1386.23,0,9087.54
2023-01-19,2023,1,1,East,Consumer,Online,Professional Services,Onboarding,PS-9791,1,12347.05,0.0,12347.05,8516.07,0.05,617.35,0,12964.4
2023-01-19,2023,1,1,South,SMB,Retail,Hardware,Delta Hub,H-6081,5,34198.34,0.0,170991.68,114538.96,0.0,0.0,0,170991.68
2023-01-20,2023,1,1,East,Consumer,Retail,Professional Services,Onboarding,PS-1207,3,16519.3,0.1,44602.1,22608.32,0.12,5352.25,0,49954.35
2023-01-20,2023,1,1,North,SMB,Online,Professional Services,Onboarding,PS-6488,1,11321.34,0.1,10189.21,5614.39,0.18,1834.06,0,12023.27
2023-01-20,2023,1,1,South,Consumer,Online,Software Subscription,Beta Cloud,SS-2685,1,10942.68,0.0,10942.68,3475.56,0.0,0.0,0,10942.68
2023-01-20,2023,1,1,South,Consumer,Online,Training,Bootcamp,T-7870,1,5819.12,0.0,5819.12,3076.07,0.0,0.0,0,5819.12
2023-01-20,2023,1,1,West,Consumer,Retail,Training,Webinar Pack,T-2129,5,5694.42,0.0,28472.1,14840.7,0.0,0.0,0,28472.1
2023-01-20,2023,1,1,South,SMB,Retail,Software Subscription,Beta Cloud,SS-9083,2,11977.87,0.0,23955.74,8629.49,0.18,4312.03,0,28267.78
2023-01-20,2023,1,1,South,SMB,Retail,Software Subscription,Beta Cloud,SS-1023,1,9589.29,0.0,9589.29,4909.01,0.05,479.46,0,10068.76
2023-01-20,2023,1,1,West,Enterprise,Online,Software Subscription,Alpha SaaS,SS-4792,1,10972.87,0.15,9326.94,3114.84,0.0,0.0,0,9326.94
2023-01-20,2023,1,1,East,Consumer,Online,Software Subscription,Gamma Suite,SS-3141,1,4367.72,0.15,3712.56,2349.16,0.12,445.51,0,4158.07
2023-01-21,2023,1,1,North,Consumer,Online,Professional Services,Custom Dev,PS-2785,2,32234.87,0.1,58022.76,25722.36,0.05,2901.14,0,60923.9
2023-01-21,2023,1,1,South,Enterprise,Online,Professional Services,Integration,PS-1660,2,15712.84,0.0,31425.67,14408.6,0.0,0.0,0,31425.67
2023-01-21,2023,1,1,North,Enterprise,Online,Software Subscription,Beta Cloud,SS-5093,2,2947.25,0.0,5894.51,3726.21,0.05,294.73,0,6189.23
2023-01-21,2023,1,1,West,Consumer,Retail,Hardware,Zeta Box,H-5240,1,7999.49,0.15,6799.56,3245.93,0.05,339.98,0,7139.54
2023-01-21,2023,1,1,West,SMB,Online,Training,Bootcamp,T-3752,1,8197.71,0.05,7787.82,4464.64,0.05,389.39,0,8177.21
2023-01-21,2023,1,1,West,Consumer,Online,Software Subscription,Gamma Suite,SS-5026,3,8472.78,0.0,25418.35,10470.08,0.05,1270.92,0,26689.27
2023-01-21,2023,1,1,East,SMB,Online,Training,Certification Prep,T-1319,3,8850.99,0.05,25225.32,11038.95,0.12,3027.04,0,28252.36
2023-01-21,2023,1,1,North,Consumer,Online,Professional Services,Integration,PS-1959,4,26586.51,0.0,106346.04,73335.37,0.0,0.0,0,106346.04
2023-01-22,2023,1,1,North,Consumer,Retail,Professional Services,Onboarding,PS-7363,1,51951.49,0.1,46756.34,19974.39,0.12,5610.76,0,52367.1
2023-01-22,2023,1,1,North,SMB,Partner,Hardware,Zeta Box,H-4084,3,37416.05,0.0,112248.14,55694.67,0.0,0.0,0,112248.14
2023-01-22,2023,1,1,East,Consumer,Online,Software Subscription,Gamma Suite,SS-4300,2,10064.45,0.0,20128.91,6518.19,0.05,1006.45,0,21135.35
2023-01-22,2023,1,1,West,SMB,Retail,Professional Services,Onboarding,PS-7120,2,38472.87,0.0,76945.73,27283.47,0.05,3847.29,0,80793.02
2023-01-22,2023,1,1,South,SMB,Online,Software Subscription,Gamma Suite,SS-6846,3,4232.37,0.15,10792.55,4509.2,0.05,539.63,0,11332.18
2023-01-22,2023,1,1,West,Enterprise,Online,Training,Certification Prep,T-1530,4,9753.65,0.15,33162.39,17450.72,0.18,5969.23,0,39131.63
2023-01-22,2023,1,1,East,Consumer,Partner,Software Subscription,Alpha SaaS,SS-6500,1,6466.3,0.0,6466.3,3975.53,0.0,0.0,0,6466.3
2023-01-22,2023,1,1,South,Consumer,Online,Software Subscription,Beta Cloud,SS-6754,1,7460.24,0.15,6341.2,3825.63,0.05,317.06,0,6658.26
2023-01-22,2023,1,1,North,SMB,Online,Software Subscription,Alpha SaaS,SS-2215,1,5418.08,0.0,5418.08,2357.84,0.18,975.25,0,6393.34
2023-01-22,2023,1,1,South,SMB,Retail,Software Subscription,Alpha SaaS,SS-2659,1,5310.95,0.15,4514.3,2329.61,0.12,541.72,0,5056.02
2023-01-22,2023,1,1,North,Consumer,Online,Hardware,Delta Hub,H-6911,1,8505.13,0.05,8079.88,3069.3,0.0,0.0,0,8079.88
2023-01-23,2023,1,1,East,Enterprise,Online,Software Subscription,Beta Cloud,SS-8715,1,6890.97,0.0,6890.97,3089.97,0.18,1240.37,0,8131.34
2023-01-23,2023,1,1,South,Consumer,Online,Software Subscription,Beta Cloud,SS-2009,1,3511.31,0.1,3160.18,1471.36,0.05,158.01,0,3318.18
2023-01-23,2023,1,1,West,SMB,Online,Hardware,Epsilon Sensor,H-4860,1,8158.2,0.1,7342.38,3880.36,0.05,367.12,0,7709.5
2023-01-23,2023,1,1,East,Consumer,Partner,Training,Bootcamp,T-3067,1,4225.91,0.15,3592.02,1290.08,0.12,431.04,0,4023.07
2023-01-23,2023,1,1,East,SMB,Online,Hardware,Zeta Box,H-6343,3,25787.53,0.15,65758.19,36115.92,0.18,11836.47,0,77594.67
2023-01-23,2023,1,1,North,SMB,Online,Training,Bootcamp,T-2730,1,8731.05,0.0,8731.05,5685.29,0.12,1047.73,0,9778.78
2023-01-23,2023,1,1,South,SMB,Online,Software Subscription,Alpha SaaS,SS-7581,1,2387.83,0.15,2029.65,994.71,0.12,243.56,0,2273.21
2023-01-23,2023,1,1,North,SMB,Online,Software Subscription,Beta Cloud,SS-2609,1,11724.97,0.0,11724.97,4781.07,0.18,2110.49,0,13835.46
2023-01-23,2023,1,1,North,Consumer,Partner,Software Subscription,Beta Cloud,SS-9462,2,10671.89,0.0,21343.78,12461.09,0.18,3841.88,0,25185.66
2023-01-23,2023,1,1,West,Enterprise,Online,Software Subscription,Alpha SaaS,SS-1944,1,4494.9,0.0,4494.9,2010.75,0.18,809.08,0,5303.99
2023-01-23,2023,1,1,East,Consumer,Online,Software Subscription,Gamma Suite,SS-8308,1,3775.84,0.0,3775.84,2397.89,0.12,453.1,0,4228.94
2023-01-24,2023,1,1,East,Consumer,Online,Software Subscription,Gamma Suite,SS-4511,1,10571.11,0.05,10042.56,5074.63,0.0,0.0,0,10042.56
2023-01-24,2023,1,1,North,Consumer,Retail,Software Subscription,Gamma Suite,SS-6004,1,9127.4,0.0,9127.4,4414.01,0.05,456.37,0,9583.78
2023-01-24,2023,1,1,East,SMB,Online,Software Subscription,Gamma Suite,SS-7131,2,7614.57,0.05,14467.69,4709.74,0.12,1736.12,0,16203.81
2023-01-24,2023,1,1,West,Consumer,Retail,Professional Services,Integration,PS-4086,2,54783.73,0.1,98610.71,45522.58,0.12,11833.28,0,110443.99
2023-01-24,2023,1,1,East,SMB,Partner,Software Subscription,Beta Cloud,SS-7628,7,5882.75,0.0,41179.24,18006.32,0.05,2058.96,0,43238.21
2023-01-24,2023,1,1,East,Consumer,Partner,Software Subscription,Beta Cloud,SS-3785,1,10406.39,0.0,10406.39,6206.03,0.05,520.32,0,10926.71
2023-01-25,2023,1,1,West,SMB,Online,Software Subscription,Beta Cloud,SS-7889,1,9880.9,0.0,9880.9,4824.0,0.0,0.0,0,9880.9
2023-01-25,2023,1,1,North,Consumer,Retail,Hardware,Epsilon Sensor,H-1885,1,11031.14,0.1,9928.02,6524.08,0.18,1787.04,0,11715.07
2023-01-25,2023,1,1,West,Consumer,Online,Software Subscription,Alpha SaaS,SS-6134,1,8344.99,0.0,8344.99,4427.11,0.05,417.25,0,8762.24
2023-01-25,2023,1,1,East,Consumer,Retail,Hardware,Epsilon Sensor,H-8029,1,20332.66,0.0,20332.66,13826.76,0.12,2439.92,0,22772.58
2023-01-25,2023,1,1,South,Consumer,Online,Professional Services,Onboarding,PS-6641,6,34173.5,0.0,205040.98,129080.99,0.12,24604.92,0,229645.9
2023-01-25,2023,1,1,South,Consumer,Online,Software Subscription,Gamma Suite,SS-3192,3,5427.33,0.05,15467.89,4758.69,0.05,773.39,0,16241.28
2023-01-25,2023,1,1,North,SMB,Online,Software Subscription,Beta Cloud,SS-1612,2,5751.92,0.1,10353.46,7225.39,0.0,0.0,0,10353.46
2023-01-25,2023,1,1,North,SMB,Online,Software Subscription,Gamma Suite,SS-5140,1,6743.96,0.0,6743.96,3158.53,0.0,0.0,0,6743.96
2023-01-25,2023,1,1,North,SMB,Online,Professional Services,Onboarding,PS-9381,1,13928.65,0.0,13928.65,7571.63,0.12,1671.44,0,15600.09
2023-01-26,2023,1,1,West,Consumer,Online,Software Subscription,Gamma Suite,SS-9132,1,11103.57,0.0,11103.57,6314.08,0.0,0.0,0,11103.57
2023-01-26,2023,1,1,East,Consumer,Online,Hardware,Zeta Box,H-2659,2,30773.47,0.0,61546.94,29894.02,0.0,0.0,0,61546.94
2023-01-26,2023,1,1,West,Enterprise,Online,Hardware,Epsilon Sensor,H-2898,2,35328.16,0.15,60057.87,33565.11,0.12,7206.94,0,67264.82
2023-01-26,2023,1,1,South,SMB,Partner,Software Subscription,Beta Cloud,SS-3996,1,3138.32,0.15,2667.57,1707.96,0.18,480.16,0,3147.73
2023-01-26,2023,1,1,West,Consumer,Retail,Software Subscription,Alpha SaaS,SS-2699,6,6160.28,0.0,36961.66,20126.71,0.12,4435.4,0,41397.06
2023-01-26,2023,1,1,West,Enterprise,Retail,Professional Services,Integration,PS-8997,2,10390.56,0.0,20781.12,6337.08,0.05,1039.06,0,21820.18
2023-01-26,2023,1,1,East,Consumer,Online,Professional Services,Onboarding,PS-8091,1,25978.97,0.05,24680.02,8871.53,0.0,0.0,1,0.0
2023-01-27,2023,1,1,West,Consumer,Online,Hardware,Delta Hub,H-2226,1,17825.35,0.1,16042.82,6241.98,0.18,2887.71,0,18930.52
2023-01-27,2023,1,1,North,Consumer,Retail,Software Subscription,Beta Cloud,SS-8324,1,5160.62,0.05,4902.58,2279.39,0.0,0.0,0,4902.58
2023-01-27,2023,1,1,West,Enterprise,Retail,Professional Services,Custom Dev,PS-4389,2,25724.42,0.0,51448.84,32810.31,0.12,6173.86,0,57622.7
2023-01-27,2023,1,1,East,Consumer,Retail,Professional Services,Onboarding,PS-2596,1,25750.57,0.0,25750.57,13366.51,0.12,3090.07,0,28840.64
2023-01-27,2023,1,1,North,Consumer,Online,Professional Services,Custom Dev,PS-7704,1,17752.26,0.05,16864.64,6513.73,0.05,843.23,0,17707.88
2023-01-27,2023,1,1,North,Consumer,Partner,Professional Services,Custom Dev,PS-3018,1,42239.75,0.0,42239.75,28957.12,0.0,0.0,0,42239.75
2023-01-27,2023,1,1,North,Enterprise,Retail,Hardware,Zeta Box,H-3903,1,11946.01,0.15,10154.11,5485.44,0.12,1218.49,0,11372.6
2023-01-27,2023,1,1,South,Enterprise,Partner,Professional Services,Integration,PS-7518,3,31547.98,0.05,89911.73,48643.13,0.12,10789.41,0,100701.14
2023-01-27,2023,1,1,South,Consumer,Retail,Hardware,Delta Hub,H-4291,2,33575.38,0.0,67150.76,46504.2,0.05,3357.54,0,70508.3
2023-01-27,2023,1,1,East,Consumer,Online,Software Subscription,Beta Cloud,SS-7839,1,8742.43,0.05,8305.31,5176.88,0.0,0.0,0,8305.31
2023-01-27,2023,1,1,North,SMB,Online,Professional Services,Onboarding,PS-5695,1,11225.71,0.0,11225.71,6751.56,0.0,0.0,0,11225.71
2023-01-27,2023,1,1,South,SMB,Retail,Hardware,Delta Hub,H-7371,1,36372.29,0.15,30916.44,9855.91,0.18,5564.96,0,36481.4
2023-01-28,2023,1,1,West,Enterprise,Online,Hardware,Delta Hub,H-5117,1,39754.0,0.0,39754.0,26420.29,0.12,4770.48,0,44524.48
2023-01-28,2023,1,1,South,SMB,Retail,Training,Webinar Pack,T-8353,1,3846.23,0.1,3461.61,1203.75,0.0,0.0,0,3461.61
2023-01-28,2023,1,1,East,Consumer,Online,Software Subscription,Beta Cloud,SS-8640,1,9096.89,0.0,9096.89,5544.23,0.12,1091.63,0,10188.52
2023-01-28,2023,1,1,East,Consumer,Retail,Software Subscription,Alpha SaaS,SS-4012,2,7206.06,0.05,13691.52,4611.01,0.05,684.58,0,14376.1
2023-01-28,2023,1,1,East,Consumer,Online,Training,Certification Prep,T-9691,1,10265.55,0.0,10265.55,5826.47,0.18,1847.8,0,12113.35
2023-01-28,2023,1,1,East,Enterprise,Online,Software Subscription,Beta Cloud,SS-7248,1,11159.32,0.0,11159.32,3458.08,0.12,1339.12,0,12498.44
2023-01-28,2023,1,1,South,Consumer,Online,Hardware,Epsilon Sensor,H-9419,1,8838.26,0.1,7954.43,2409.65,0.0,0.0,0,7954.43
2023-01-28,2023,1,1,East,Consumer,Retail,Professional Services,Onboarding,PS-9810,1,46551.5,0.0,46551.5,27873.01,0.05,2327.58,0,48879.08
2023-01-29,2023,1,1,East,Consumer,Online,Software Subscription,Beta Cloud,SS-2154,1,7749.62,0.15,6587.18,3041.82,0.12,790.46,1,790.46
2023-01-29,2023,1,1,East,Consumer,Retail,Hardware,Zeta Box,H-1745,1,7903.58,0.15,6718.04,2825.21,0.0,0.0,0,6718.04
2023-01-29,2023,1,1,West,Consumer,Retail,Software Subscription,Alpha SaaS,SS-9740,2,4198.66,0.0,8397.31,5744.21,0.05,419.87,0,8817.18
2023-01-29,2023,1,1,West,Enterprise,Partner,Hardware,Delta Hub,H-3316,1,5201.19,0.0,5201.19,2194.26,0.12,624.14,0,5825.34
2023-01-29,2023,1,1,West,Enterprise,Online,Software Subscription,Gamma Suite,SS-5140,1,3943.26,0.1,3548.94,1719.48,0.0,0.0,0,3548.94
2023-01-29,2023,1,1,North,Consumer,Retail,Hardware,Epsilon Sensor,H-6851,5,31218.92,0.0,156094.6,66670.25,0.18,28097.03,0,184191.62
2023-01-29,2023,1,1,East,SMB,Online,Hardware,Epsilon Sensor,H-8017,1,17528.59,0.15,14899.3,7068.97,0.12,1787.92,0,16687.22
2023-01-29,2023,1,1,East,Enterprise,Online,Software Subscription,Beta Cloud,SS-8978,1,7516.72,0.0,7516.72,4934.87,0.05,375.84,0,7892.55
2023-01-29,2023,1,1,West,Consumer,Online,Software Subscription,Gamma Suite,SS-1511,2,10126.42,0.0,20252.85,10544.39,0.18,3645.51,0,23898.36
2023-01-29,2023,1,1,North,Consumer,Partner,Hardware,Epsilon Sensor,H-3193,1,25416.48,0.15,21604.01,8545.52,0.05,1080.2,0,22684.21
2023-01-30,2023,1,1,North,Consumer,Online,Hardware,Delta Hub,H-8921,1,6616.79,0.0,6616.79,2962.83,0.0,0.0,0,6616.79
2023-01-30,2023,1,1,South,SMB,Online,Training,Bootcamp,T-1653,1,8538.53,0.0,8538.53,5412.99,0.12,1024.62,0,9563.16
2023-01-30,2023,1,1,East,Consumer,Online,Hardware,Delta Hub,H-9465,1,43906.96,0.0,43906.96,21722.73,0.18,7903.25,0,51810.22
2023-01-30,2023,1,1,North,Enterprise,Online,Software Subscription,Gamma Suite,SS-5600,1,4115.17,0.0,4115.17,2322.78,0.18,740.73,0,4855.9
2023-01-30,2023,1,1,East,Consumer,Online,Software Subscription,Alpha SaaS,SS-7732,2,2224.46,0.15,3781.58,1909.92,0.05,189.08,0,3970.66
2023-01-30,2023,1,1,North,Consumer,Partner,Hardware,Zeta Box,H-1305,1,34118.97,0.0,34118.97,16366.23,0.18,6141.42,0,40260.39
2023-01-30,2023,1,1,North,SMB,Retail,Professional Services,Onboarding,PS-9369,1,25818.91,0.1,23237.02,7610.99,0.18,4182.66,0,27419.68
2023-01-30,2023,1,1,North,Consumer,Partner,Hardware,Epsilon Sensor,H-3450,3,12096.89,0.1,32661.6,16374.29,0.0,0.0,0,32661.6
2023-01-30,2023,1,1,East,Enterprise,Online,Software Subscription,Gamma Suite,SS-8069,1,7220.44,0.0,7220.44,4876.46,0.18,1299.68,0,8520.12
2023-01-30,2023,1,1,South,SMB,Retail,Professional Services,Custom Dev,PS-2600,3,47824.66,0.0,143473.99,59298.76,0.18,25825.32,0,169299.3
2023-01-30,2023,1,1,North,SMB,Online,Hardware,Zeta Box,H-1117,1,13216.75,0.0,13216.75,4783.29,0.12,1586.01,0,14802.76
2023-01-30,2023,1,1,South,SMB,Retail,Training,Webinar Pack,T-4337,1,6497.88,0.1,5848.09,2886.05,0.12,701.77,0,6549.86
2023-01-30,2023,1,1,East,Consumer,Online,Professional Services,Onboarding,PS-4764,2,16413.35,0.05,31185.36,19161.3,0.0,0.0,0,31185.36
2023-01-30,2023,1,1,West,Consumer,Online,Software Subscription,Gamma Suite,SS-8133,1,2881.41,0.15,2449.2,1111.27,0.18,440.86,0,2890.05
2023-01-30,2023,1,1,South,SMB,Online,Training,Bootcamp,T-9099,4,12352.78,0.0,49411.14,18672.4,0.05,2470.56,0,51881.69
2023-01-30,2023,1,1,East,Consumer,Retail,Training,Bootcamp,T-5520,2,9412.08,0.1,16941.75,5186.66,0.0,0.0,0,16941.75
2023-01-31,2023,1,1,South,SMB,Online,Hardware,Epsilon Sensor,H-5530,1,43522.29,0.0,43522.29,17602.28,0.18,7834.01,0,51356.3
2023-01-31,2023,1,1,East,Consumer,Online,Software Subscription,Gamma Suite,SS-5222,2,10761.13,0.05,20446.15,10739.7,0.05,1022.31,0,21468.46
2023-01-31,2023,1,1,West,Consumer,Online,Hardware,Delta Hub,H-8896,3,7702.17,0.15,19640.53,11400.75,0.12,2356.86,0,21997.4
2023-01-31,2023,1,1,South,Consumer,Retail,Software Subscription,Beta Cloud,SS-2523,9,5989.31,0.0,53903.76,26446.38,0.12,6468.45,0,60372.21
2023-01-31,2023,1,1,East,Consumer,Retail,Training,Bootcamp,T-9175,1,5082.97,0.0,5082.97,1937.15,0.05,254.15,0,5337.12
2023-01-31,2023,1,1,South,SMB,Online,Software Subscription,Gamma Suite,SS-9071,1,8138.27,0.05,7731.36,3467.35,0.12,927.76,0,8659.12
2023-01-31,2023,1,1,West,Enterprise,Partner,Hardware,Zeta Box,H-5591,2,35006.78,0.05,66512.87,32679.64,0.0,0.0,0,66512.87
2023-01-31,2023,1,1,South,SMB,Online,Training,Certification Prep,T-9490,1,4345.16,0.1,3910.64,1330.79,0.12,469.28,0,4379.92
2023-01-31,2023,1,1,North,Consumer,Online,Hardware,Zeta Box,H-6621,5,24950.8,0.0,124754.0,55644.18,0.18,22455.72,0,147209.72
2023-01-31,2023,1,1,North,Consumer,Online,Software Subscription,Alpha SaaS,SS-5422,3,10040.88,0.15,25604.23,9212.9,0.0,0.0,0,25604.23
2023-01-31,2023,1,1,South,Enterprise,Retail,Hardware,Zeta Box,H-6172,1,17001.37,0.05,16151.3,5484.82,0.05,807.56,0,16958.86
2023-01-31,2023,1,1,West,Consumer,Retail,Software Subscription,Beta Cloud,SS-5256,2,5609.62,0.0,11219.24,5213.63,0.12,1346.31,0,12565.55
2023-01-31,2023,1,1,West,Consumer,Online,Hardware,Delta Hub,H-5663,2,31927.71,0.0,63855.43,28890.01,0.12,7662.65,0,71518.08
2023-01-31,2023,1,1,West,Enterprise,Retail,Training,Webinar Pack,T-7631,1,4580.94,0.0,4580.94,2570.85,0.12,549.71,0,5130.66
2023-02-01,2023,1,2,South,Enterprise,Retail,Training,Certification Prep,T-9535,3,1811.86,0.15,4620.26,1819.69,0.12,554.43,0,5174.69
2023-02-01,2023,1,2,East,Consumer,Online,Software Subscription,Alpha SaaS,SS-8752,1,7484.34,0.0,7484.34,2556.44,0.05,374.22,0,7858.55
2023-02-01,2023,1,2,West,Consumer,Online,Professional Services,Integration,PS-3071,4,9485.71,0.0,37942.83,24499.55,0.18,6829.71,0,44772.54
2023-02-01,2023,1,2,South,Consumer,Online,Training,Certification Prep,T-9835,1,10083.99,0.1,9075.59,4301.75,0.12,1089.07,0,10164.66
2023-02-01,2023,1,2,South,Consumer,Online,Software Subscription,Beta Cloud,SS-5256,1,3557.18,0.0,3557.18,1556.46,0.18,640.29,0,4197.47
2023-02-01,2023,1,2,East,Consumer,Retail,Software Subscription,Beta Cloud,SS-5799,4,7970.04,0.1,28692.14,13624.25,0.05,1434.61,0,30126.74
2023-02-01,2023,1,2,East,Consumer,Online,Software Subscription,Beta Cloud,SS-4924,1,7166.1,0.0,7166.1,2965.84,0.12,859.93,0,8026.03
2023-02-01,2023,1,2,West,Consumer,Online,Hardware,Zeta Box,H-8418,1,29910.15,0.0,29910.15,20574.79,0.0,0.0,0,29910.15
2023-02-01,2023,1,2,North,Consumer,Retail,Professional Services,Onboarding,PS-2477,5,25779.47,0.05,122452.47,85616.98,0.18,22041.45,0,144493.92
2023-02-01,2023,1,2,North,Consumer,Retail,Software Subscription,Beta Cloud,SS-7429,6,2713.85,0.05,15468.93,9765.55,0.0,0.0,0,15468.93
2023-02-01,2023,1,2,East,Consumer,Partner,Software Subscription,Alpha SaaS,SS-4263,1,6608.35,0.05,6277.93,2860.53,0.12,753.35,0,7031.28
2023-02-01,2023,1,2,North,SMB,Retail,Hardware,Delta Hub,H-5150,1,16952.52,0.15,14409.64,5578.19,0.0,0.0,0,14409.64
2023-02-01,2023,1,2,South,Consumer,Retail,Hardware,Epsilon Sensor,H-4982,1,6679.73,0.1,6011.76,2176.24,0.0,0.0,0,6011.76
2023-02-01,2023,1,2,South,SMB,Online,Training,Certification Prep,T-1983,1,12184.79,0.0,12184.79,6033.14,0.12,1462.18,0,13646.97
2023-02-01,2023,1,2,West,SMB,Retail,Software Subscription,Alpha SaaS,SS-1349,1,8892.5,0.05,8447.87,4922.16,0.12,1013.74,0,9461.62
2023-02-01,2023,1,2,South,SMB,Online,Software Subscription,Beta Cloud,SS-5510,2,10676.62,0.1,19217.91,6957.08,0.12,2306.15,0,21524.06
2023-02-02,2023,1,2,South,Consumer,Retail,Hardware,Zeta Box,H-4039,1,29789.38,0.0,29789.38,17528.12,0.18,5362.09,0,35151.47
2023-02-02,2023,1,2,East,SMB,Online,Software Subscription,Beta Cloud,SS-6276,1,3104.64,0.0,3104.64,1153.24,0.0,0.0,0,3104.64
2023-02-02,2023,1,2,South,Consumer,Online,Professional Services,Custom Dev,PS-9026,1,21308.8,0.1,19177.92,11260.09,0.0,0.0,0,19177.92
2023-02-02,2023,1,2,North,Consumer,Partner,Software Subscription,Gamma Suite,SS-1994,1,5609.26,0.15,4767.87,1541.55,0.12,572.14,0,5340.02
